"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2005","122.80","122.16","122.80","121.06","-","0.53%"
"May 10, 2005","122.15","122.28","122.41","120.94","-","-0.11%"
"May 09, 2005","122.29","119.73","122.40","119.63","-","2.14%"
"May 06, 2005","119.73","120.93","120.98","118.98","-","-0.99%"
"May 05, 2005","120.93","120.22","121.39","119.94","-","0.57%"
"May 04, 2005","120.25","119.15","120.49","118.79","-","0.93%"
"May 03, 2005","119.14","119.04","119.40","118.45","-","0.03%"
"May 02, 2005","119.11","119.16","119.45","117.65","-","-0.03%"
"Apr 29, 2005","119.15","116.35","119.15","116.35","-","2.44%"
"Apr 28, 2005","116.31","117.62","117.62","116.05","-","-1.12%"
"Apr 27, 2005","117.63","116.62","117.63","115.88","-","0.85%"
"Apr 26, 2005","116.64","116.94","117.38","116.43","-","-0.29%"
"Apr 25, 2005","116.98","115.43","116.98","115.43","-","1.35%"
"Apr 22, 2005","115.42","114.97","115.69","114.62","-","0.39%"
"Apr 21, 2005","114.97","114.04","114.97","113.61","-","0.90%"
"Apr 20, 2005","113.95","114.39","114.69","113.70","-","-0.41%"
"Apr 19, 2005","114.42","114.17","114.50","113.95","-","0.20%"
"Apr 18, 2005","114.19","114.06","114.71","113.04","-","0.11%"
"Apr 15, 2005","114.06","114.56","115.11","113.83","-","-0.38%"
"Apr 14, 2005","114.50","115.27","115.57","114.19","-","-0.74%"
"Apr 13, 2005","115.35","115.29","115.99","115.08","-","0.04%"
"Apr 12, 2005","115.30","113.93","115.33","113.01","-","1.22%"
"Apr 11, 2005","113.91","113.54","114.06","113.48","-","0.33%"
"Apr 08, 2005","113.53","114.43","114.59","113.48","-","-0.75%"
"Apr 07, 2005","114.39","113.19","114.57","113.19","-","1.12%"
"Apr 06, 2005","113.12","112.46","113.44","112.42","-","0.70%"
"Apr 05, 2005","112.33","112.80","113.00","112.05","-","-0.43%"
"Apr 04, 2005","112.81","113.41","113.42","111.90","-","-0.59%"
"Apr 01, 2005","113.48","113.65","115.52","112.60","-","-0.97%"
"Mar 31, 2005","114.59","113.77","114.76","113.77","-","0.72%"
