"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 25, 2016","156.70","157.58","158.11","156.56","-","-0.56%"
"Oct 24, 2016","157.58","158.84","159.23","156.49","-","-0.79%"
"Oct 21, 2016","158.84","162.62","162.62","157.39","-","-2.32%"
"Oct 20, 2016","162.62","165.96","165.96","162.02","-","-2.01%"
"Oct 19, 2016","165.96","165.65","166.57","165.65","-","0.19%"
"Oct 18, 2016","165.65","165.41","166.14","164.98","-","0.15%"
"Oct 17, 2016","165.41","165.11","166.01","164.49","-","0.18%"
"Oct 14, 2016","165.11","165.37","166.36","165.11","-","-0.16%"
"Oct 13, 2016","165.37","165.36","165.76","163.96","-","0.01%"
"Oct 12, 2016","165.36","164.39","165.97","164.39","-","0.59%"
"Oct 11, 2016","164.39","164.71","165.42","163.31","-","-0.19%"
"Oct 10, 2016","164.71","164.03","165.18","162.30","-","0.41%"
"Oct 07, 2016","164.03","164.76","165.51","163.49","-","-0.44%"
"Oct 06, 2016","164.76","164.90","165.22","163.88","-","-0.08%"
"Oct 05, 2016","164.90","167.89","167.91","163.93","-","-1.78%"
"Oct 04, 2016","167.89","170.75","170.78","167.14","-","-1.67%"
"Oct 03, 2016","170.75","170.58","171.67","169.94","-","0.10%"
"Sep 30, 2016","170.58","171.09","172.28","170.54","-","-0.30%"
"Sep 29, 2016","171.09","171.42","172.32","170.14","-","-0.19%"
"Sep 28, 2016","171.42","173.22","173.25","170.43","-","-1.04%"
"Sep 27, 2016","173.22","172.06","173.91","171.75","-","0.67%"
"Sep 26, 2016","172.06","173.00","173.04","171.97","-","-0.54%"
"Sep 23, 2016","173.00","172.36","173.51","171.84","-","0.37%"
"Sep 22, 2016","172.36","170.43","172.72","170.43","-","1.13%"
"Sep 21, 2016","170.43","168.27","170.63","168.27","-","1.28%"
"Sep 20, 2016","168.27","168.58","169.86","167.95","-","-0.18%"
"Sep 19, 2016","168.58","169.74","169.88","167.92","-","-0.68%"
"Sep 16, 2016","169.74","170.47","170.47","168.69","-","-0.43%"
"Sep 15, 2016","170.47","168.63","171.05","167.52","-","1.09%"
"Sep 14, 2016","168.63","168.82","170.06","168.10","-","-0.11%"
"Sep 13, 2016","168.82","172.25","172.25","167.95","-","-1.99%"
"Sep 12, 2016","172.25","168.88","172.89","168.45","-","2.00%"
"Sep 09, 2016","168.88","174.87","174.87","168.88","-","-3.43%"
"Sep 08, 2016","174.87","175.19","175.66","174.42","-","-0.18%"
"Sep 07, 2016","175.19","174.77","175.35","174.11","-","0.24%"
"Sep 06, 2016","174.77","173.20","175.47","172.89","-","0.91%"
"Sep 02, 2016","173.20","172.68","174.51","172.23","-","0.30%"
"Sep 01, 2016","172.68","172.21","172.95","171.38","-","0.27%"
"Aug 31, 2016","172.21","172.35","172.74","171.40","-","-0.08%"
"Aug 30, 2016","172.35","172.91","173.09","171.70","-","-0.32%"
"Aug 29, 2016","172.91","171.58","173.26","171.58","-","0.78%"
"Aug 26, 2016","171.58","173.45","174.35","171.13","-","-1.08%"
"Aug 25, 2016","173.45","172.74","173.73","172.29","-","0.41%"
"Aug 24, 2016","172.74","172.80","173.30","171.68","-","-0.03%"
"Aug 23, 2016","172.80","172.73","173.35","172.59","-","0.04%"
"Aug 22, 2016","172.73","172.78","173.13","171.38","-","-0.03%"
"Aug 19, 2016","172.78","174.28","174.28","171.64","-","-0.86%"
"Aug 18, 2016","174.28","175.68","175.72","173.11","-","-0.80%"
"Aug 17, 2016","175.68","175.42","175.97","173.65","-","0.15%"
"Aug 16, 2016","175.42","179.08","179.08","175.37","-","-2.04%"
"Aug 15, 2016","179.08","179.68","180.00","179.00","-","-0.33%"
"Aug 12, 2016","179.68","180.33","180.47","179.49","-","-0.36%"
"Aug 11, 2016","180.33","179.87","180.63","179.87","-","0.26%"
"Aug 10, 2016","179.87","179.38","180.26","179.34","-","0.27%"
"Aug 09, 2016","179.38","178.98","179.53","178.43","-","0.22%"
"Aug 08, 2016","178.98","179.35","179.42","178.58","-","-0.21%"
"Aug 05, 2016","179.35","179.65","179.85","178.16","-","-0.17%"
"Aug 04, 2016","179.65","179.77","180.18","179.11","-","-0.07%"
"Aug 03, 2016","179.77","179.94","180.21","178.94","-","-0.09%"
"Aug 02, 2016","179.94","180.93","181.19","179.21","-","-0.55%"
"Aug 01, 2016","180.93","182.67","183.26","180.60","-","-0.95%"
"Jul 29, 2016","182.67","180.27","183.02","180.27","-","1.33%"
"Jul 28, 2016","180.27","181.45","181.45","179.52","-","-0.65%"
"Jul 27, 2016","181.45","180.27","181.86","179.76","-","0.65%"
"Jul 26, 2016","180.27","183.00","183.61","179.89","-","-1.49%"
"Jul 25, 2016","183.00","183.78","183.78","182.20","-","-0.42%"
"Jul 22, 2016","183.78","181.37","184.50","181.37","-","1.33%"
"Jul 21, 2016","181.37","182.16","182.42","180.87","-","-0.43%"
"Jul 20, 2016","182.16","182.32","182.35","181.27","-","-0.09%"
"Jul 19, 2016","182.32","182.99","183.00","181.97","-","-0.37%"
"Jul 18, 2016","182.99","183.00","183.07","182.35","-","-0.01%"
"Jul 15, 2016","183.00","182.71","183.75","182.27","-","0.16%"
"Jul 14, 2016","182.71","182.43","183.41","182.10","-","0.15%"
"Jul 13, 2016","182.43","181.07","183.07","180.86","-","0.75%"
"Jul 12, 2016","181.07","181.66","181.97","180.76","-","-0.32%"
"Jul 11, 2016","181.66","181.81","181.94","180.34","-","-0.08%"
"Jul 08, 2016","181.81","180.09","182.02","178.42","-","0.96%"
"Jul 07, 2016","180.09","183.02","183.05","179.30","-","-1.60%"
"Jul 06, 2016","183.02","183.81","183.81","180.25","-","-0.43%"
"Jul 05, 2016","183.81","183.85","185.43","183.67","-","-0.02%"
"Jul 01, 2016","183.85","182.64","184.02","181.96","-","0.66%"
"Jun 30, 2016","182.64","179.88","183.16","179.53","-","1.53%"
"Jun 29, 2016","179.88","178.14","179.99","178.14","-","0.98%"
"Jun 28, 2016","178.14","177.63","178.26","177.11","-","0.29%"
"Jun 27, 2016","177.63","176.60","177.86","175.27","-","0.58%"
"Jun 24, 2016","176.60","178.24","179.39","175.79","-","-0.92%"
"Jun 23, 2016","178.24","175.91","178.24","175.91","-","1.32%"
"Jun 22, 2016","175.91","175.62","177.13","175.59","-","0.17%"
"Jun 21, 2016","175.62","174.39","176.52","173.44","-","0.71%"
"Jun 20, 2016","174.39","174.23","175.43","173.49","-","0.09%"
"Jun 17, 2016","174.23","173.21","174.23","172.36","-","0.59%"
"Jun 16, 2016","173.21","171.82","173.31","171.15","-","0.81%"
"Jun 15, 2016","171.82","172.12","173.01","171.72","-","-0.17%"
"Jun 14, 2016","172.12","171.19","172.45","170.39","-","0.54%"
"Jun 13, 2016","171.19","171.84","172.04","170.92","-","-0.38%"
"Jun 10, 2016","171.84","170.41","172.47","169.51","-","0.84%"
"Jun 09, 2016","170.41","169.38","170.62","168.71","-","0.61%"
"Jun 08, 2016","169.38","169.61","169.67","168.53","-","-0.14%"
"Jun 07, 2016","169.61","167.11","170.14","167.04","-","1.50%"
"Jun 06, 2016","167.11","167.18","167.82","166.87","-","-0.04%"
"Jun 03, 2016","167.18","166.21","167.39","166.06","-","0.58%"
"Jun 02, 2016","166.21","165.37","166.21","164.61","-","0.51%"
"Jun 01, 2016","165.37","167.07","167.07","164.86","-","-1.02%"
"May 31, 2016","167.07","166.24","167.49","166.24","-","0.50%"
"May 27, 2016","166.24","165.22","166.47","164.87","-","0.62%"
"May 26, 2016","165.22","164.38","165.74","164.27","-","0.51%"
"May 25, 2016","164.38","163.73","164.83","163.45","-","0.40%"
"May 24, 2016","163.73","162.49","163.82","162.49","-","0.76%"
"May 23, 2016","162.49","163.60","163.71","162.43","-","-0.68%"
"May 20, 2016","163.60","163.44","164.12","163.03","-","0.10%"
"May 19, 2016","163.44","164.56","164.56","161.27","-","-0.68%"
"May 18, 2016","164.56","166.82","166.85","163.68","-","-1.35%"
"May 17, 2016","166.82","167.82","168.06","166.30","-","-0.60%"
"May 16, 2016","167.82","167.09","168.00","166.23","-","0.44%"
"May 13, 2016","167.09","168.89","168.91","166.99","-","-1.07%"
"May 12, 2016","168.89","167.68","169.35","167.68","-","0.72%"
"May 11, 2016","167.68","168.61","168.79","167.41","-","-0.55%"
"May 10, 2016","168.61","166.69","168.72","166.69","-","1.15%"
"May 09, 2016","166.69","167.13","167.67","166.56","-","-0.26%"
"May 06, 2016","167.13","166.01","167.14","165.05","-","0.67%"
"May 05, 2016","166.01","166.94","167.22","165.75","-","-0.56%"
"May 04, 2016","166.94","166.69","167.40","165.34","-","0.15%"
"May 03, 2016","166.69","168.30","168.30","165.76","-","-0.96%"
"May 02, 2016","168.30","167.13","168.55","167.11","-","0.70%"
"Apr 29, 2016","167.13","167.13","167.29","166.20","-","0.00%"
"Apr 28, 2016","167.13","168.30","168.39","166.89","-","-0.70%"
"Apr 27, 2016","168.30","165.19","168.87","164.71","-","1.88%"
"Apr 26, 2016","165.19","165.76","166.59","164.55","-","-0.34%"
"Apr 25, 2016","165.76","165.25","166.10","164.41","-","0.31%"
"Apr 22, 2016","165.25","164.00","165.41","164.00","-","0.76%"
"Apr 21, 2016","164.00","168.61","168.61","163.46","-","-2.73%"
"Apr 20, 2016","168.61","169.50","169.79","168.41","-","-0.53%"
"Apr 19, 2016","169.50","168.22","169.52","168.18","-","0.76%"
"Apr 18, 2016","168.22","167.32","168.59","166.87","-","0.54%"
"Apr 15, 2016","167.32","167.11","167.66","166.90","-","0.13%"
"Apr 14, 2016","167.11","166.70","167.71","166.50","-","0.25%"
"Apr 13, 2016","166.69","168.37","168.85","165.88","-","-1.00%"
"Apr 12, 2016","168.37","167.19","168.87","167.19","-","0.71%"
"Apr 11, 2016","167.19","168.20","168.92","166.91","-","-0.60%"
"Apr 08, 2016","168.20","168.12","169.69","167.74","-","0.05%"
"Apr 07, 2016","168.12","170.56","170.56","167.52","-","-1.43%"
"Apr 06, 2016","170.56","172.34","172.34","169.64","-","-1.03%"
"Apr 05, 2016","172.34","173.39","173.42","171.89","-","-0.61%"
"Apr 04, 2016","173.39","172.21","173.39","172.06","-","0.69%"
"Apr 01, 2016","172.21","172.55","172.55","170.23","-","-0.20%"
"Mar 31, 2016","172.55","172.91","173.58","171.99","-","-0.21%"
"Mar 30, 2016","172.91","172.94","173.87","171.83","-","-0.02%"
"Mar 29, 2016","172.94","170.98","173.22","170.60","-","1.15%"
"Mar 28, 2016","170.98","170.80","171.70","170.05","-","0.11%"
"Mar 24, 2016","170.80","169.08","170.84","168.39","-","1.02%"
"Mar 23, 2016","169.08","169.92","169.94","168.72","-","-0.49%"
"Mar 22, 2016","169.92","170.85","170.98","169.89","-","-0.54%"
"Mar 21, 2016","170.85","169.88","171.21","169.68","-","0.57%"
"Mar 18, 2016","169.88","171.53","172.12","169.88","-","-0.96%"
"Mar 17, 2016","171.53","170.34","171.80","170.08","-","0.70%"
"Mar 16, 2016","170.34","168.70","170.78","167.97","-","0.97%"
"Mar 15, 2016","168.70","168.38","168.73","167.85","-","0.19%"
"Mar 14, 2016","168.38","168.47","168.90","167.50","-","-0.05%"
"Mar 11, 2016","168.47","167.91","169.08","167.54","-","0.33%"
"Mar 10, 2016","167.91","167.14","168.66","166.77","-","0.46%"
"Mar 09, 2016","167.14","167.63","168.53","166.31","-","-0.29%"
"Mar 08, 2016","167.63","167.57","168.78","166.40","-","0.04%"
"Mar 07, 2016","167.57","166.45","167.93","165.25","-","0.67%"
"Mar 04, 2016","166.45","166.76","167.20","165.83","-","-0.19%"
"Mar 03, 2016","166.76","166.30","167.25","165.20","-","0.28%"
"Mar 02, 2016","166.30","164.56","166.30","163.54","-","1.06%"
"Mar 01, 2016","164.56","162.38","164.56","162.38","-","1.34%"
"Feb 29, 2016","162.38","163.14","164.31","162.34","-","-0.47%"
"Feb 26, 2016","163.14","163.73","164.12","162.82","-","-0.36%"
"Feb 25, 2016","163.73","162.68","164.25","162.65","-","0.65%"
"Feb 24, 2016","162.68","161.36","162.75","160.42","-","0.82%"
"Feb 23, 2016","161.36","162.23","162.31","160.51","-","-0.54%"
"Feb 22, 2016","162.23","161.16","162.36","161.16","-","0.66%"
"Feb 19, 2016","161.16","162.34","162.47","160.67","-","-0.73%"
"Feb 18, 2016","162.34","160.63","162.66","159.95","-","1.06%"
"Feb 17, 2016","160.63","160.21","161.23","159.91","-","0.26%"
"Feb 16, 2016","160.21","159.45","160.39","158.28","-","0.48%"
"Feb 12, 2016","159.45","157.53","159.57","157.35","-","1.22%"
"Feb 11, 2016","157.53","158.30","158.59","156.62","-","-0.49%"
"Feb 10, 2016","158.30","158.97","159.38","157.70","-","-0.42%"
"Feb 09, 2016","158.97","160.77","160.77","156.80","-","-1.12%"
"Feb 08, 2016","160.77","161.38","161.38","158.27","-","-0.38%"
"Feb 05, 2016","161.38","160.16","162.45","160.08","-","0.76%"
"Feb 04, 2016","160.16","160.38","160.91","158.53","-","-0.14%"
"Feb 03, 2016","160.38","157.77","160.49","156.77","-","1.65%"
"Feb 02, 2016","157.77","159.59","159.59","156.87","-","-1.14%"
"Feb 01, 2016","159.59","158.12","160.33","157.24","-","0.93%"
"Jan 29, 2016","158.12","155.36","158.12","155.36","-","1.78%"
"Jan 28, 2016","155.36","155.27","156.61","153.92","-","0.06%"
"Jan 27, 2016","155.27","153.99","156.56","153.02","-","0.83%"
"Jan 26, 2016","153.99","151.08","154.08","151.08","-","1.93%"
"Jan 25, 2016","151.08","151.58","153.20","150.06","-","-0.33%"
"Jan 22, 2016","151.58","148.07","151.72","148.07","-","2.37%"
"Jan 21, 2016","148.07","144.58","149.57","144.46","-","2.41%"
"Jan 20, 2016","144.58","146.94","146.94","142.43","-","-1.61%"
"Jan 19, 2016","146.94","145.22","147.29","145.22","-","1.18%"
"Jan 15, 2016","145.22","146.82","146.82","143.94","-","-1.09%"
"Jan 14, 2016","146.82","144.28","147.78","144.28","-","1.76%"
"Jan 13, 2016","144.28","146.01","147.16","144.19","-","-1.18%"
"Jan 12, 2016","146.01","146.60","147.26","144.98","-","-0.40%"
"Jan 11, 2016","146.60","145.45","147.14","145.02","-","0.79%"
"Jan 08, 2016","145.45","146.13","147.56","144.99","-","-0.47%"
"Jan 07, 2016","146.13","148.00","148.23","146.13","-","-1.26%"
"Jan 06, 2016","148.00","150.61","150.61","146.98","-","-1.73%"
"Jan 05, 2016","150.61","149.15","150.89","148.32","-","0.98%"
"Jan 04, 2016","149.15","149.91","149.91","147.62","-","-0.51%"
"Dec 31, 2015","149.91","151.40","151.40","149.89","-","-0.98%"
"Dec 30, 2015","151.40","152.61","152.61","151.29","-","-0.79%"
"Dec 29, 2015","152.61","151.56","152.65","151.56","-","0.69%"
"Dec 28, 2015","151.56","151.34","151.84","150.94","-","0.15%"
"Dec 24, 2015","151.34","151.95","151.95","150.88","-","-0.40%"
"Dec 23, 2015","151.95","149.91","152.20","149.91","-","1.36%"
"Dec 22, 2015","149.91","148.53","150.20","148.20","-","0.93%"
"Dec 21, 2015","148.53","146.90","148.56","146.90","-","1.11%"
"Dec 18, 2015","146.90","148.81","148.81","146.89","-","-1.28%"
"Dec 17, 2015","148.81","150.34","151.06","148.80","-","-1.02%"
"Dec 16, 2015","150.34","147.34","150.58","147.34","-","2.04%"
"Dec 15, 2015","147.34","146.51","148.04","145.99","-","0.57%"
"Dec 14, 2015","146.51","144.95","146.63","144.55","-","1.08%"
"Dec 11, 2015","144.95","147.21","147.21","144.67","-","-1.54%"
"Dec 10, 2015","147.21","147.09","148.51","147.05","-","0.08%"
"Dec 09, 2015","147.09","148.22","149.69","146.60","-","-0.76%"
"Dec 08, 2015","148.22","149.64","149.64","147.53","-","-0.95%"
"Dec 07, 2015","149.64","148.78","149.88","148.09","-","0.58%"
"Dec 04, 2015","148.78","144.90","148.99","144.90","-","2.68%"
"Dec 03, 2015","144.90","146.43","146.82","144.36","-","-1.04%"
"Dec 02, 2015","146.43","148.03","148.36","146.36","-","-1.08%"
"Dec 01, 2015","148.03","147.38","148.79","147.24","-","0.44%"
"Nov 30, 2015","147.38","146.87","147.78","146.23","-","0.35%"
"Nov 27, 2015","146.87","146.15","147.46","146.15","-","0.49%"
"Nov 25, 2015","146.15","146.45","146.49","145.71","-","-0.20%"
"Nov 24, 2015","146.45","146.35","147.14","145.32","-","0.07%"
"Nov 23, 2015","146.35","147.32","147.43","146.22","-","-0.66%"
"Nov 20, 2015","147.32","147.99","148.41","147.07","-","-0.45%"
"Nov 19, 2015","147.99","147.25","148.17","147.12","-","0.50%"
"Nov 18, 2015","147.25","146.14","147.37","144.95","-","0.76%"
"Nov 17, 2015","146.14","145.69","146.94","145.60","-","0.31%"
"Nov 16, 2015","145.69","142.70","145.74","142.49","-","2.10%"
"Nov 13, 2015","142.70","144.47","145.05","142.69","-","-1.23%"
"Nov 12, 2015","144.47","145.77","145.77","144.27","-","-0.89%"
"Nov 11, 2015","145.77","145.24","146.25","145.24","-","0.36%"
"Nov 10, 2015","145.24","145.69","145.73","144.89","-","-0.31%"
"Nov 09, 2015","145.69","146.95","146.95","145.04","-","-0.86%"
"Nov 06, 2015","146.95","147.97","147.97","145.76","-","-0.69%"
"Nov 05, 2015","147.97","148.12","148.77","147.80","-","-0.10%"
"Nov 04, 2015","148.12","148.98","149.35","147.88","-","-0.58%"
"Nov 03, 2015","148.98","149.60","149.60","148.47","-","-0.41%"
"Nov 02, 2015","149.60","149.37","150.01","148.68","-","0.15%"
"Oct 30, 2015","149.37","148.76","149.73","148.59","-","0.41%"
"Oct 29, 2015","148.76","148.75","149.02","147.66","-","0.01%"
"Oct 28, 2015","148.75","147.32","149.52","147.32","-","0.97%"
"Oct 27, 2015","147.32","148.82","148.82","147.04","-","-1.01%"
"Oct 26, 2015","148.82","148.71","149.18","148.27","-","0.07%"
"Oct 23, 2015","148.71","148.75","150.55","148.26","-","-0.03%"
"Oct 22, 2015","148.75","146.23","149.06","146.23","-","1.72%"
"Oct 21, 2015","146.23","147.18","148.20","145.56","-","-0.65%"
"Oct 20, 2015","147.18","146.01","148.10","146.01","-","0.80%"
"Oct 19, 2015","146.01","146.40","146.40","144.97","-","-0.27%"
"Oct 16, 2015","146.40","145.66","146.77","145.40","-","0.51%"
"Oct 15, 2015","145.66","143.86","145.70","143.86","-","1.25%"
"Oct 14, 2015","143.86","144.19","144.91","143.48","-","-0.24%"
"Oct 13, 2015","144.20","144.27","144.56","143.80","-","-0.05%"
"Oct 12, 2015","144.27","143.71","144.27","143.40","-","0.39%"
"Oct 09, 2015","143.71","144.61","145.27","143.30","-","-0.62%"
"Oct 08, 2015","144.61","143.32","144.71","142.29","-","0.90%"
"Oct 07, 2015","143.32","143.80","143.91","142.38","-","-0.33%"
"Oct 06, 2015","143.80","144.04","144.63","143.65","-","-0.17%"
"Oct 05, 2015","144.04","140.29","144.10","140.29","-","2.67%"
"Oct 02, 2015","140.29","140.14","140.32","138.17","-","0.11%"
"Oct 01, 2015","140.14","141.19","141.39","139.11","-","-0.74%"
"Sep 30, 2015","141.19","139.83","142.12","139.83","-","0.97%"
"Sep 29, 2015","139.83","139.76","140.64","139.07","-","0.05%"
"Sep 28, 2015","139.76","141.79","141.79","139.72","-","-1.43%"
"Sep 25, 2015","141.79","141.03","143.13","141.03","-","0.54%"
"Sep 24, 2015","141.03","141.14","141.31","140.34","-","-0.08%"
"Sep 23, 2015","141.14","142.03","142.33","140.81","-","-0.63%"
"Sep 22, 2015","142.03","143.45","143.45","141.34","-","-0.99%"
"Sep 21, 2015","143.45","143.08","143.97","142.92","-","0.26%"
"Sep 18, 2015","143.08","144.55","144.55","142.54","-","-1.03%"
"Sep 17, 2015","144.57","146.15","146.16","142.70","-","-1.08%"
"Sep 16, 2015","146.15","146.47","146.92","145.84","-","-0.22%"
"Sep 15, 2015","146.47","144.63","146.78","144.63","-","1.27%"
"Sep 14, 2015","144.63","145.20","145.39","144.53","-","-0.39%"
"Sep 11, 2015","145.20","145.09","145.22","144.26","-","0.08%"
"Sep 10, 2015","145.09","145.06","145.49","144.10","-","0.02%"
"Sep 09, 2015","145.06","146.55","147.83","144.84","-","-1.02%"
"Sep 08, 2015","146.55","143.57","146.57","143.57","-","2.08%"
"Sep 04, 2015","143.57","146.09","146.09","142.88","-","-1.72%"
"Sep 03, 2015","146.09","144.97","147.12","144.91","-","0.77%"
"Sep 02, 2015","144.97","142.81","145.02","142.81","-","1.51%"
"Sep 01, 2015","142.81","146.61","146.61","142.12","-","-2.59%"
"Aug 31, 2015","146.61","146.96","146.96","145.66","-","-0.24%"
"Aug 28, 2015","146.96","147.36","147.37","146.02","-","-0.27%"
"Aug 27, 2015","147.36","144.10","147.53","144.10","-","2.26%"
"Aug 26, 2015","144.10","139.55","144.63","139.55","-","3.26%"
"Aug 25, 2015","139.55","142.75","145.67","139.50","-","-2.24%"
"Aug 24, 2015","142.75","147.31","147.31","135.80","-","-3.10%"
"Aug 21, 2015","147.31","149.89","149.89","147.31","-","-1.72%"
"Aug 20, 2015","149.89","151.88","151.88","149.89","-","-1.31%"
"Aug 19, 2015","151.88","151.87","152.57","150.69","-","0.01%"
"Aug 18, 2015","151.87","151.88","152.42","151.39","-","-0.01%"
"Aug 17, 2015","151.88","151.29","151.91","150.51","-","0.39%"
"Aug 14, 2015","151.29","150.86","151.33","150.55","-","0.29%"
"Aug 13, 2015","150.86","151.70","151.80","150.70","-","-0.55%"
"Aug 12, 2015","151.70","152.68","152.68","149.44","-","-0.64%"
"Aug 11, 2015","152.68","152.55","154.01","152.44","-","0.09%"
"Aug 10, 2015","152.55","149.80","152.63","149.80","-","1.84%"
"Aug 07, 2015","149.80","150.32","150.32","149.24","-","-0.35%"
"Aug 06, 2015","150.32","151.27","151.28","148.99","-","-0.63%"
"Aug 05, 2015","151.27","151.34","152.52","151.19","-","-0.05%"
"Aug 04, 2015","151.34","152.03","152.40","151.04","-","-0.45%"
"Aug 03, 2015","152.03","151.71","152.96","151.05","-","0.21%"
"Jul 31, 2015","151.71","151.51","152.89","151.51","-","0.13%"
"Jul 30, 2015","151.51","151.07","151.78","150.93","-","0.29%"
"Jul 29, 2015","151.07","149.67","151.89","149.65","-","0.94%"
"Jul 28, 2015","149.67","149.49","150.26","149.11","-","0.12%"
"Jul 27, 2015","149.49","149.72","150.73","148.59","-","-0.15%"
"Jul 24, 2015","149.72","149.83","151.93","149.71","-","-0.07%"
"Jul 23, 2015","149.83","150.68","150.83","149.54","-","-0.56%"
"Jul 22, 2015","150.68","152.26","152.26","149.83","-","-1.04%"
"Jul 21, 2015","152.26","154.96","154.96","151.76","-","-1.74%"
"Jul 20, 2015","154.96","154.42","155.21","153.46","-","0.35%"
"Jul 17, 2015","154.42","154.93","155.22","154.14","-","-0.33%"
"Jul 16, 2015","154.93","152.99","155.01","152.99","-","1.27%"
"Jul 15, 2015","152.99","154.02","154.10","152.55","-","-0.67%"
"Jul 14, 2015","154.02","153.24","154.02","152.57","-","0.51%"
"Jul 13, 2015","153.24","152.36","153.51","152.36","-","0.58%"
"Jul 10, 2015","152.36","150.53","153.04","150.53","-","1.22%"
"Jul 09, 2015","150.53","151.79","153.24","150.45","-","-0.83%"
"Jul 08, 2015","151.79","154.95","154.95","151.51","-","-2.04%"
"Jul 07, 2015","154.95","154.20","155.27","153.26","-","0.49%"
"Jul 06, 2015","154.20","154.75","154.75","153.58","-","-0.36%"
"Jul 02, 2015","154.75","154.25","155.45","154.25","-","0.32%"
"Jul 01, 2015","154.25","153.47","154.43","153.27","-","0.51%"
"Jun 30, 2015","153.47","154.16","155.66","153.37","-","-0.45%"
"Jun 29, 2015","154.16","156.44","156.62","154.10","-","-1.46%"
"Jun 26, 2015","156.44","156.36","156.82","155.71","-","0.05%"
"Jun 25, 2015","156.36","155.78","157.72","155.78","-","0.37%"
"Jun 24, 2015","155.78","157.02","157.02","155.76","-","-0.79%"
"Jun 23, 2015","157.02","154.94","158.02","154.94","-","1.34%"
"Jun 22, 2015","154.94","154.65","155.51","154.65","-","0.19%"
"Jun 19, 2015","154.65","155.20","155.20","154.46","-","-0.35%"
"Jun 18, 2015","155.20","153.92","155.50","153.92","-","0.83%"
"Jun 17, 2015","153.92","153.90","154.25","152.84","-","0.01%"
"Jun 16, 2015","153.90","152.70","154.11","152.38","-","0.79%"
"Jun 15, 2015","152.70","153.66","153.66","152.57","-","-0.62%"
"Jun 12, 2015","153.66","155.03","155.13","153.61","-","-0.88%"
"Jun 11, 2015","155.03","154.19","155.34","154.19","-","0.54%"
"Jun 10, 2015","154.19","153.41","154.52","153.41","-","0.51%"
"Jun 09, 2015","153.41","153.77","154.38","153.09","-","-0.23%"
"Jun 08, 2015","153.77","153.40","154.50","153.10","-","0.24%"
"Jun 05, 2015","153.40","156.27","156.29","153.23","-","-1.84%"
"Jun 04, 2015","156.27","157.58","157.58","155.46","-","-0.83%"
"Jun 03, 2015","157.58","156.27","158.20","156.13","-","0.84%"
"Jun 02, 2015","156.27","156.30","156.80","155.84","-","-0.02%"
"Jun 01, 2015","156.30","157.11","157.35","155.98","-","-0.52%"
"May 29, 2015","157.11","157.95","158.00","157.01","-","-0.53%"
"May 28, 2015","157.95","158.34","158.35","157.51","-","-0.25%"
"May 27, 2015","158.34","157.24","158.77","157.05","-","0.70%"
"May 26, 2015","157.24","157.83","157.91","156.22","-","-0.37%"
"May 22, 2015","157.83","159.09","159.09","157.74","-","-0.79%"
"May 21, 2015","159.09","157.95","159.66","157.79","-","0.72%"
"May 20, 2015","157.95","157.22","158.37","157.20","-","0.46%"
"May 19, 2015","157.22","158.51","158.51","156.52","-","-0.81%"
"May 18, 2015","158.51","157.69","158.94","157.48","-","0.52%"
"May 15, 2015","157.69","157.45","157.75","156.86","-","0.15%"
"May 14, 2015","157.45","156.61","157.73","156.61","-","0.54%"
"May 13, 2015","156.61","156.30","157.08","156.07","-","0.20%"
"May 12, 2015","156.30","156.26","157.11","153.91","-","0.03%"
"May 11, 2015","156.26","157.33","157.37","156.10","-","-0.68%"
"May 08, 2015","157.33","155.90","157.66","155.90","-","0.92%"
"May 07, 2015","155.90","155.78","156.50","154.74","-","0.08%"
"May 06, 2015","155.78","157.63","157.63","154.64","-","-1.17%"
"May 05, 2015","157.63","160.12","160.27","157.49","-","-1.56%"
"May 04, 2015","160.12","159.64","160.82","159.16","-","0.30%"
"May 01, 2015","159.64","160.09","160.62","158.46","-","-0.28%"
"Apr 30, 2015","160.09","160.54","161.00","159.57","-","-0.28%"
"Apr 29, 2015","160.54","160.78","161.50","159.65","-","-0.15%"
"Apr 28, 2015","160.78","158.36","161.05","158.36","-","1.53%"
"Apr 27, 2015","158.36","158.27","159.16","158.26","-","0.06%"
"Apr 24, 2015","158.27","158.79","159.21","158.05","-","-0.33%"
"Apr 23, 2015","158.79","155.31","158.97","155.28","-","2.24%"
"Apr 22, 2015","155.31","154.31","155.36","154.31","-","0.65%"
"Apr 21, 2015","154.31","154.63","154.79","153.11","-","-0.21%"
"Apr 20, 2015","154.63","153.02","154.76","153.02","-","1.05%"
"Apr 17, 2015","153.02","154.33","154.33","152.52","-","-0.85%"
"Apr 16, 2015","154.33","155.01","155.13","153.98","-","-0.44%"
"Apr 15, 2015","155.01","154.19","155.14","154.01","-","0.53%"
"Apr 14, 2015","154.19","154.34","154.73","153.72","-","-0.10%"
"Apr 13, 2015","154.34","154.57","155.49","154.34","-","-0.15%"
"Apr 10, 2015","154.57","154.06","154.73","154.02","-","0.33%"
"Apr 09, 2015","154.06","154.13","154.50","153.03","-","-0.05%"
"Apr 08, 2015","154.13","155.28","155.33","153.45","-","-0.74%"
"Apr 07, 2015","155.28","156.18","156.63","155.27","-","-0.58%"
"Apr 06, 2015","156.18","155.55","156.64","155.30","-","0.41%"
"Apr 02, 2015","155.55","154.20","155.97","154.09","-","0.88%"
