"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 10, 2014","728.62","734.29","740.79","728.62","-","-0.72%"
"Oct 09, 2014","733.93","747.57","748.20","733.15","-","-1.99%"
"Oct 08, 2014","748.81","730.29","749.33","729.97","-","2.52%"
"Oct 07, 2014","730.43","740.72","740.72","730.37","-","-1.58%"
"Oct 06, 2014","742.18","746.68","751.02","739.33","-","-0.39%"
"Oct 03, 2014","745.09","733.31","746.23","733.09","-","1.97%"
"Oct 02, 2014","730.71","732.27","733.61","724.29","-","-0.22%"
"Oct 01, 2014","732.34","740.30","740.49","729.75","-","-1.03%"
"Sep 30, 2014","739.96","744.89","746.23","739.61","-","-0.59%"
"Sep 29, 2014","744.38","743.56","746.39","739.20","-","-0.18%"
"Sep 26, 2014","745.73","745.14","746.70","739.48","-","0.30%"
"Sep 25, 2014","743.47","754.69","755.11","743.47","-","-1.58%"
"Sep 24, 2014","755.42","744.38","755.62","744.38","-","1.68%"
"Sep 23, 2014","742.96","744.14","746.12","740.67","-","-0.58%"
"Sep 22, 2014","747.27","750.74","750.74","744.71","-","-0.56%"
"Sep 19, 2014","751.48","752.21","755.04","750.49","-","0.10%"
"Sep 18, 2014","750.75","746.04","750.95","746.04","-","0.79%"
"Sep 17, 2014","744.89","744.37","747.82","740.37","-","0.09%"
"Sep 16, 2014","744.20","733.23","744.84","732.41","-","1.34%"
"Sep 15, 2014","734.33","735.59","735.79","732.04","-","-0.32%"
"Sep 12, 2014","736.69","741.26","741.65","734.33","-","-0.69%"
"Sep 11, 2014","741.83","742.06","742.78","738.17","-","-0.33%"
"Sep 10, 2014","744.25","739.33","745.08","738.70","-","0.67%"
"Sep 09, 2014","739.32","741.51","742.24","737.38","-","-0.31%"
"Sep 08, 2014","741.59","740.60","742.48","738.35","-","0.05%"
"Sep 05, 2014","741.23","736.55","741.24","729.80","-","0.57%"
"Sep 04, 2014","737.02","741.54","743.92","735.45","-","-0.50%"
"Sep 03, 2014","740.75","739.05","741.61","738.94","-","0.41%"
"Sep 02, 2014","737.75","739.15","739.59","735.21","-","0.02%"
"Aug 29, 2014","737.60","736.11","738.17","734.24","-","0.40%"
"Aug 28, 2014","734.64","734.52","736.46","733.31","-","-0.13%"
"Aug 27, 2014","735.63","736.86","737.38","734.25","-","0.00%"
"Aug 26, 2014","735.62","733.72","736.12","732.75","-","0.41%"
"Aug 25, 2014","732.60","729.57","734.50","729.57","-","0.72%"
"Aug 22, 2014","727.35","727.96","729.45","725.98","-","0.00%"
"Aug 21, 2014","727.32","727.05","729.51","726.76","-","0.11%"
"Aug 20, 2014","726.51","725.07","727.47","723.31","-","0.01%"
"Aug 19, 2014","726.42","722.70","726.88","720.46","-","0.66%"
"Aug 18, 2014","721.69","718.75","722.67","718.75","-","0.77%"
"Aug 15, 2014","716.21","717.17","719.71","709.74","-","0.11%"
"Aug 14, 2014","715.42","707.30","715.42","707.30","-","1.18%"
"Aug 13, 2014","707.08","700.36","707.75","700.36","-","1.15%"
"Aug 12, 2014","699.06","699.21","700.52","697.16","-","-0.14%"
"Aug 11, 2014","700.04","701.84","704.33","699.30","-","0.01%"
"Aug 08, 2014","699.99","692.33","700.31","690.51","-","1.14%"
"Aug 07, 2014","692.10","701.51","701.92","690.69","-","-1.19%"
"Aug 06, 2014","700.41","699.91","703.47","695.82","-","-0.12%"
"Aug 05, 2014","701.26","705.64","707.20","698.89","-","-0.89%"
"Aug 04, 2014","707.59","705.93","709.22","701.62","-","0.48%"
"Aug 01, 2014","704.19","703.14","708.46","699.81","-","-0.03%"
"Jul 31, 2014","704.37","716.72","716.73","704.37","-","-2.03%"
"Jul 30, 2014","718.94","720.24","722.37","715.59","-","0.36%"
"Jul 29, 2014","716.38","717.47","719.34","715.39","-","-0.01%"
"Jul 28, 2014","716.44","715.73","717.79","712.43","-","0.10%"
"Jul 25, 2014","715.70","717.52","717.52","712.07","-","-0.37%"
"Jul 24, 2014","718.33","719.95","721.84","717.59","-","-0.17%"
"Jul 23, 2014","719.54","718.50","720.70","717.09","-","0.81%"
"Jul 22, 2014","713.75","709.61","715.86","709.61","-","0.82%"
"Jul 21, 2014","707.91","709.64","709.64","705.53","-","-0.39%"
"Jul 18, 2014","710.68","699.98","711.80","699.86","-","1.63%"
"Jul 17, 2014","699.26","704.93","709.93","698.39","-","-1.09%"
"Jul 16, 2014","706.97","710.18","710.60","703.73","-","-0.29%"
"Jul 15, 2014","709.03","715.65","716.40","707.76","-","-0.90%"
"Jul 14, 2014","715.48","714.81","716.21","713.86","-","0.36%"
"Jul 11, 2014","712.90","712.22","713.57","708.69","-","0.14%"
"Jul 10, 2014","711.88","709.30","713.19","704.04","-","-0.02%"
"Jul 09, 2014","712.05","709.85","712.88","707.59","-","0.38%"
"Jul 08, 2014","709.36","714.92","715.11","706.90","-","-0.92%"
"Jul 07, 2014","715.94","720.68","721.52","715.51","-","-0.75%"
"Jul 03, 2014","721.38","719.16","721.61","717.00","-","0.41%"
"Jul 02, 2014","718.43","713.65","718.44","711.96","-","0.71%"
"Jul 01, 2014","713.38","705.72","714.37","705.72","-","1.26%"
"Jun 30, 2014","704.52","706.99","709.21","703.73","-","-0.36%"
"Jun 27, 2014","707.06","708.27","708.98","704.81","-","-0.21%"
"Jun 26, 2014","708.54","708.00","708.82","703.34","-","0.06%"
"Jun 25, 2014","708.15","700.89","708.55","700.69","-","1.08%"
"Jun 24, 2014","700.55","700.36","705.96","699.35","-","0.02%"
"Jun 23, 2014","700.41","702.59","703.74","699.60","-","-0.32%"
"Jun 20, 2014","702.66","697.35","702.96","697.23","-","0.84%"
"Jun 19, 2014","696.78","695.30","696.79","693.91","-","0.33%"
"Jun 18, 2014","694.51","688.78","694.55","687.60","-","0.82%"
"Jun 17, 2014","688.85","688.93","690.56","687.09","-","-0.07%"
"Jun 16, 2014","689.35","688.08","694.57","687.12","-","0.13%"
"Jun 13, 2014","688.44","689.23","689.42","686.23","-","-0.02%"
"Jun 12, 2014","688.58","691.74","691.84","687.06","-","-0.56%"
"Jun 11, 2014","692.47","692.05","693.58","690.46","-","-0.05%"
"Jun 10, 2014","692.83","690.54","692.84","686.77","-","0.22%"
"Jun 09, 2014","691.34","694.04","694.04","689.66","-","-0.48%"
"Jun 06, 2014","694.70","696.56","696.77","693.35","-","-0.10%"
"Jun 05, 2014","695.40","694.46","697.43","690.52","-","0.16%"
"Jun 04, 2014","694.30","692.02","694.43","690.25","-","0.23%"
"Jun 03, 2014","692.71","690.47","692.97","689.39","-","0.19%"
"Jun 02, 2014","691.40","690.58","691.61","686.23","-","0.17%"
"May 30, 2014","690.24","688.32","690.61","687.11","-","0.26%"
"May 29, 2014","688.45","683.84","688.45","683.84","-","0.76%"
"May 28, 2014","683.26","685.35","686.36","683.21","-","-0.28%"
"May 27, 2014","685.17","683.05","685.42","681.46","-","0.56%"
"May 23, 2014","681.33","680.74","682.50","679.11","-","0.08%"
"May 22, 2014","680.78","677.46","683.30","675.36","-","0.50%"
"May 21, 2014","677.37","672.79","678.19","672.79","-","0.79%"
"May 20, 2014","672.04","676.23","676.33","670.07","-","-0.62%"
"May 19, 2014","676.25","670.95","676.62","670.55","-","0.64%"
"May 16, 2014","671.93","669.89","672.64","666.98","-","0.35%"
"May 15, 2014","669.60","675.88","675.88","666.79","-","-1.03%"
"May 14, 2014","676.57","675.94","678.62","674.10","-","0.03%"
"May 13, 2014","676.34","675.65","678.51","675.47","-","0.16%"
"May 12, 2014","675.29","669.41","675.68","669.41","-","1.04%"
"May 09, 2014","668.35","664.26","669.09","660.48","-","0.58%"
"May 08, 2014","664.48","667.33","671.90","662.71","-","-0.53%"
"May 07, 2014","668.01","667.01","668.26","659.54","-","0.23%"
"May 06, 2014","666.48","671.78","671.98","666.44","-","-0.91%"
"May 05, 2014","672.57","666.87","672.83","662.25","-","0.56%"
"May 02, 2014","668.84","674.73","674.73","667.03","-","-0.77%"
"May 01, 2014","674.01","673.35","677.85","668.86","-","0.16%"
"Apr 30, 2014","672.95","669.51","673.58","668.86","-","0.14%"
"Apr 29, 2014","671.98","669.21","672.47","667.60","-","0.62%"
"Apr 28, 2014","667.86","665.17","672.43","659.50","-","0.60%"
"Apr 25, 2014","663.88","668.46","668.88","662.58","-","-0.74%"
"Apr 24, 2014","668.80","671.16","671.67","662.96","-","-0.20%"
"Apr 23, 2014","670.12","673.92","674.29","667.93","-","-0.49%"
"Apr 22, 2014","673.39","668.15","676.89","668.15","-","1.04%"
"Apr 21, 2014","666.48","659.97","666.48","658.89","-","1.20%"
"Apr 17, 2014","658.58","658.81","661.45","655.28","-","-0.00%"
"Apr 16, 2014","658.60","657.13","661.05","654.35","-","0.55%"
"Apr 15, 2014","655.02","649.20","656.38","641.41","-","1.08%"
"Apr 14, 2014","648.05","647.76","651.80","641.06","-","0.51%"
"Apr 11, 2014","644.74","648.53","655.82","644.55","-","-1.07%"
"Apr 10, 2014","651.72","672.58","673.52","649.82","-","-3.20%"
"Apr 09, 2014","673.27","659.97","673.45","659.97","-","2.11%"
"Apr 08, 2014","659.34","664.45","664.45","655.75","-","-0.80%"
"Apr 07, 2014","664.68","668.77","675.43","661.85","-","-1.06%"
"Apr 04, 2014","671.79","684.38","688.53","671.40","-","-1.54%"
"Apr 03, 2014","682.29","685.11","686.01","678.45","-","-0.27%"
"Apr 02, 2014","684.15","682.88","684.81","680.95","-","0.36%"
"Apr 01, 2014","681.72","679.98","684.73","677.04","-","0.70%"
"Mar 31, 2014","677.01","670.62","677.67","670.62","-","1.27%"
"Mar 28, 2014","668.53","671.76","679.18","666.42","-","-0.40%"
"Mar 27, 2014","671.20","671.65","674.46","665.42","-","-0.13%"
"Mar 26, 2014","672.05","672.93","680.51","672.04","-","0.05%"
"Mar 25, 2014","671.69","667.86","676.53","665.52","-","0.83%"
"Mar 24, 2014","666.18","676.75","676.75","661.59","-","-1.41%"
"Mar 21, 2014","675.70","688.14","691.52","672.73","-","-1.54%"
"Mar 20, 2014","686.29","685.58","686.96","682.78","-","-0.02%"
"Mar 19, 2014","686.44","689.56","692.71","682.06","-","-0.37%"
"Mar 18, 2014","688.96","681.80","689.70","681.80","-","1.17%"
"Mar 17, 2014","680.98","676.87","683.91","676.87","-","0.91%"
"Mar 14, 2014","674.81","677.28","679.62","674.07","-","-0.52%"
"Mar 13, 2014","678.32","688.85","689.84","676.90","-","-1.39%"
"Mar 12, 2014","687.90","686.59","688.58","683.10","-","-0.01%"
"Mar 11, 2014","687.97","690.25","693.09","686.81","-","-0.26%"
"Mar 10, 2014","689.78","686.70","689.91","683.47","-","0.39%"
"Mar 07, 2014","687.10","690.93","691.98","682.45","-","-0.21%"
"Mar 06, 2014","688.52","694.79","698.66","687.12","-","-0.67%"
"Mar 05, 2014","693.18","695.00","695.18","691.86","-","-0.19%"
"Mar 04, 2014","694.53","684.01","695.49","684.01","-","1.88%"
"Mar 03, 2014","681.70","683.71","684.33","677.24","-","-0.69%"
"Feb 28, 2014","686.45","686.78","693.38","681.17","-","0.02%"
"Feb 27, 2014","686.29","683.06","686.69","681.11","-","0.52%"
"Feb 26, 2014","682.77","682.63","687.03","681.30","-","-0.02%"
"Feb 25, 2014","682.88","684.66","686.29","681.05","-","-0.23%"
"Feb 24, 2014","684.48","680.49","688.25","680.48","-","0.75%"
"Feb 21, 2014","679.40","681.07","684.16","678.93","-","-0.25%"
"Feb 20, 2014","681.08","675.42","682.19","673.84","-","0.91%"
"Feb 19, 2014","674.94","678.16","681.54","674.38","-","-0.60%"
"Feb 18, 2014","679.01","673.49","680.67","673.49","-","0.89%"
"Feb 14, 2014","673.04","670.84","674.06","668.87","-","0.35%"
"Feb 13, 2014","670.70","662.33","671.01","661.65","-","0.78%"
"Feb 12, 2014","665.52","666.63","669.55","664.05","-","-0.08%"
"Feb 11, 2014","666.08","657.35","666.52","656.15","-","1.31%"
"Feb 10, 2014","657.46","652.08","657.46","650.65","-","0.88%"
"Feb 07, 2014","651.70","641.65","651.88","640.36","-","1.77%"
"Feb 06, 2014","640.35","637.39","641.44","637.39","-","0.50%"
"Feb 05, 2014","637.16","640.72","641.56","632.41","-","-0.64%"
"Feb 04, 2014","641.24","637.91","641.74","636.77","-","1.02%"
"Feb 03, 2014","634.74","648.61","651.08","634.00","-","-2.03%"
"Jan 31, 2014","647.90","650.18","651.47","644.69","-","-0.81%"
"Jan 30, 2014","653.19","644.82","654.64","644.82","-","1.79%"
"Jan 29, 2014","641.68","644.44","648.01","639.59","-","-0.89%"
"Jan 28, 2014","647.43","640.97","650.04","640.97","-","1.29%"
"Jan 27, 2014","639.16","644.91","645.15","637.16","-","-0.79%"
"Jan 24, 2014","644.26","657.57","657.57","644.26","-","-2.33%"
"Jan 23, 2014","659.63","663.14","663.14","655.78","-","-0.73%"
"Jan 22, 2014","664.45","665.75","665.75","662.45","-","0.07%"
"Jan 21, 2014","664.00","662.54","664.72","659.10","-","0.52%"
"Jan 17, 2014","660.56","661.08","662.66","658.50","-","-0.06%"
"Jan 16, 2014","660.94","659.30","662.02","658.33","-","0.23%"
"Jan 15, 2014","659.40","660.23","661.16","657.72","-","-0.14%"
"Jan 14, 2014","660.32","652.83","660.75","652.09","-","1.28%"
"Jan 13, 2014","651.99","657.24","660.77","650.36","-","-0.80%"
"Jan 10, 2014","657.26","655.12","657.28","651.22","-","0.42%"
"Jan 09, 2014","654.52","651.04","655.07","649.49","-","0.73%"
"Jan 08, 2014","649.79","644.63","650.65","643.78","-","0.88%"
"Jan 07, 2014","644.13","638.65","646.14","638.65","-","1.01%"
"Jan 06, 2014","637.70","641.02","643.90","636.75","-","-0.37%"
"Jan 03, 2014","640.07","639.40","642.84","639.40","-","0.21%"
"Jan 02, 2014","638.75","641.59","641.80","637.23","-","-0.55%"
"Dec 31, 2013","642.30","642.95","643.49","639.88","-","-0.06%"
"Dec 30, 2013","642.71","641.78","642.71","638.56","-","0.19%"
"Dec 27, 2013","641.50","642.83","644.00","640.74","-","-0.13%"
"Dec 26, 2013","642.32","638.79","642.32","638.77","-","0.67%"
"Dec 24, 2013","638.05","638.43","638.95","636.96","-","-0.08%"
"Dec 23, 2013","638.59","637.71","639.27","637.08","-","0.41%"
"Dec 20, 2013","635.97","633.63","638.29","633.63","-","0.45%"
"Dec 19, 2013","633.15","632.81","633.53","629.88","-","-0.22%"
"Dec 18, 2013","634.55","621.25","634.79","618.32","-","2.40%"
"Dec 17, 2013","619.70","622.58","622.58","616.43","-","-0.44%"
"Dec 16, 2013","622.42","622.66","627.59","621.13","-","0.22%"
"Dec 13, 2013","621.05","622.28","623.52","618.52","-","0.04%"
"Dec 12, 2013","620.80","625.30","625.45","620.47","-","-0.81%"
"Dec 11, 2013","625.86","636.29","636.29","624.80","-","-1.62%"
"Dec 10, 2013","636.17","638.71","638.71","633.81","-","-0.44%"
"Dec 09, 2013","638.95","639.57","640.86","638.37","-","0.19%"
"Dec 06, 2013","637.77","631.12","637.91","631.12","-","1.38%"
"Dec 05, 2013","629.06","630.70","632.87","628.15","-","-0.27%"
"Dec 04, 2013","630.78","632.00","634.91","625.87","-","-0.42%"
"Dec 03, 2013","633.43","637.48","637.48","631.83","-","-0.83%"
"Dec 02, 2013","638.72","637.90","640.14","636.71","-","0.10%"
"Nov 29, 2013","638.06","639.43","640.70","637.19","-","-0.12%"
"Nov 27, 2013","638.84","639.63","640.44","637.68","-","0.03%"
"Nov 26, 2013","638.64","641.16","642.32","638.64","-","-0.35%"
"Nov 25, 2013","640.91","639.86","643.61","639.86","-","0.41%"
"Nov 22, 2013","638.29","634.02","638.33","633.51","-","1.21%"
"Nov 21, 2013","630.64","628.33","632.41","628.33","-","0.47%"
"Nov 20, 2013","627.70","626.30","630.89","625.44","-","0.25%"
"Nov 19, 2013","626.12","625.21","627.05","622.03","-","0.10%"
"Nov 18, 2013","625.49","629.04","630.28","624.21","-","-0.42%"
"Nov 15, 2013","628.15","624.92","628.18","623.81","-","0.57%"
"Nov 14, 2013","624.58","620.37","625.21","620.37","-","0.83%"
"Nov 13, 2013","619.41","614.29","619.42","612.91","-","0.53%"
"Nov 12, 2013","616.13","615.39","616.61","613.18","-","-0.06%"
"Nov 11, 2013","616.51","615.35","617.59","615.21","-","0.20%"
"Nov 08, 2013","615.28","607.16","615.52","606.52","-","1.52%"
"Nov 07, 2013","606.07","613.05","615.58","605.93","-","-0.89%"
"Nov 06, 2013","611.50","614.18","616.37","610.95","-","-0.33%"
"Nov 05, 2013","613.55","614.89","614.98","610.78","-","-0.30%"
"Nov 04, 2013","615.40","615.47","617.03","613.57","-","0.10%"
"Nov 01, 2013","614.78","611.68","615.57","610.73","-","0.67%"
"Oct 31, 2013","610.66","613.57","615.74","610.35","-","-0.44%"
"Oct 30, 2013","613.35","617.88","618.65","611.68","-","-0.53%"
"Oct 29, 2013","616.64","613.01","616.68","612.92","-","0.66%"
"Oct 28, 2013","612.61","609.96","614.03","609.91","-","0.28%"
"Oct 25, 2013","610.88","610.47","610.89","607.71","-","0.14%"
"Oct 24, 2013","610.03","610.41","613.19","609.51","-","-0.01%"
"Oct 23, 2013","610.10","610.40","611.27","607.12","-","-0.15%"
"Oct 22, 2013","611.01","606.14","612.25","606.14","-","0.91%"
"Oct 21, 2013","605.52","609.14","609.14","603.83","-","-0.55%"
"Oct 18, 2013","608.88","610.47","610.47","605.48","-","-0.36%"
"Oct 17, 2013","611.07","605.17","611.40","603.10","-","0.88%"
"Oct 16, 2013","605.73","595.37","605.73","595.37","-","2.02%"
"Oct 15, 2013","593.73","596.44","598.26","593.28","-","-0.53%"
"Oct 14, 2013","596.90","591.21","596.96","588.56","-","0.66%"
"Oct 11, 2013","592.98","590.21","593.57","589.66","-","0.44%"
"Oct 10, 2013","590.37","580.39","590.37","580.39","-","2.32%"
"Oct 09, 2013","576.96","578.60","579.71","574.15","-","-0.16%"
"Oct 08, 2013","577.88","586.60","586.85","577.75","-","-1.50%"
"Oct 07, 2013","586.70","590.73","590.73","586.70","-","-1.08%"
"Oct 04, 2013","593.10","586.79","593.55","586.43","-","1.13%"
"Oct 03, 2013","586.46","591.09","591.09","584.39","-","-0.96%"
"Oct 02, 2013","592.15","591.73","592.15","588.12","-","-0.23%"
"Oct 01, 2013","593.50","587.64","593.55","587.21","-","1.28%"
"Sep 30, 2013","586.02","585.26","587.76","582.99","-","-0.26%"
"Sep 27, 2013","587.57","585.50","588.45","583.80","-","0.05%"
"Sep 26, 2013","587.30","586.45","589.33","585.48","-","0.33%"
"Sep 25, 2013","585.39","590.39","590.46","585.39","-","-0.81%"
"Sep 24, 2013","590.19","593.03","593.72","589.90","-","-0.49%"
"Sep 23, 2013","593.11","596.21","596.21","591.17","-","-0.70%"
"Sep 20, 2013","597.29","598.53","601.03","597.07","-","-0.21%"
"Sep 19, 2013","598.53","601.20","601.94","597.42","-","-0.34%"
"Sep 18, 2013","600.56","596.33","601.44","592.77","-","0.70%"
"Sep 17, 2013","596.40","596.09","596.51","594.24","-","0.08%"
"Sep 16, 2013","595.91","592.77","598.04","592.77","-","0.83%"
"Sep 13, 2013","591.02","590.14","591.71","588.87","-","0.25%"
"Sep 12, 2013","589.57","590.77","591.89","589.16","-","-0.24%"
"Sep 11, 2013","591.00","587.85","591.22","586.73","-","0.71%"
"Sep 10, 2013","586.86","585.00","587.54","584.04","-","0.61%"
"Sep 09, 2013","583.31","579.75","583.31","579.10","-","0.65%"
"Sep 06, 2013","579.55","580.22","583.09","572.83","-","0.00%"
"Sep 05, 2013","579.53","578.71","580.07","577.45","-","0.16%"
"Sep 04, 2013","578.59","572.15","579.23","571.82","-","1.12%"
"Sep 03, 2013","572.18","572.34","575.82","569.60","-","0.59%"
"Sep 02, 2013","568.80","570.68","570.95","566.86","-","0.00%"
"Aug 30, 2013","568.80","570.68","570.95","566.86","-","-0.30%"
"Aug 29, 2013","570.51","567.31","574.35","566.42","-","0.31%"
"Aug 28, 2013","568.72","565.62","571.01","564.12","-","0.43%"
"Aug 27, 2013","566.28","573.37","573.37","565.61","-","-1.68%"
"Aug 26, 2013","575.97","576.83","579.48","575.28","-","0.13%"
"Aug 23, 2013","575.21","574.36","575.79","571.67","-","0.20%"
"Aug 22, 2013","574.09","571.79","575.03","571.64","-","0.58%"
"Aug 21, 2013","570.76","572.63","575.74","569.31","-","-0.50%"
"Aug 20, 2013","573.64","572.72","576.19","572.43","-","0.20%"
"Aug 19, 2013","572.50","570.72","575.22","570.41","-","0.24%"
"Aug 16, 2013","571.14","573.50","573.76","570.65","-","-0.55%"
"Aug 15, 2013","574.27","581.72","581.72","574.07","-","-1.63%"
"Aug 14, 2013","583.80","588.23","590.01","583.69","-","-0.78%"
"Aug 13, 2013","588.39","586.87","589.91","583.85","-","0.28%"
"Aug 12, 2013","586.76","588.03","588.10","585.10","-","-0.42%"
"Aug 09, 2013","589.25","589.94","592.77","587.05","-","-0.35%"
"Aug 08, 2013","591.29","591.84","593.05","589.14","-","0.07%"
"Aug 07, 2013","590.88","589.87","592.10","587.35","-","0.04%"
"Aug 06, 2013","590.65","592.57","592.72","588.67","-","-0.45%"
"Aug 05, 2013","593.32","593.77","595.33","592.38","-","-0.17%"
"Aug 02, 2013","594.36","593.73","594.36","591.84","-","0.08%"
"Aug 01, 2013","593.90","591.59","594.96","591.59","-","0.62%"
"Jul 31, 2013","590.25","590.34","595.02","589.92","-","-0.01%"
"Jul 30, 2013","590.32","591.40","593.50","588.32","-","-0.01%"
"Jul 29, 2013","590.38","591.22","592.99","588.87","-","-0.29%"
"Jul 26, 2013","592.12","588.88","592.24","584.53","-","0.65%"
"Jul 25, 2013","588.29","585.51","588.34","581.47","-","0.48%"
"Jul 24, 2013","585.49","587.40","588.46","583.78","-","-0.13%"
"Jul 23, 2013","586.24","588.41","588.56","585.25","-","-0.33%"
"Jul 22, 2013","588.20","586.08","589.47","584.52","-","0.44%"
"Jul 19, 2013","585.61","576.52","585.69","576.21","-","1.37%"
"Jul 18, 2013","577.70","575.94","579.74","575.72","-","0.27%"
"Jul 17, 2013","576.14","576.90","579.10","575.50","-","0.20%"
"Jul 16, 2013","574.97","578.58","579.43","573.49","-","-0.51%"
"Jul 15, 2013","577.92","578.01","578.53","575.58","-","0.00%"
"Jul 12, 2013","577.91","574.12","577.91","572.68","-","0.68%"
"Jul 11, 2013","573.98","569.70","574.66","569.70","-","1.25%"
"Jul 10, 2013","566.92","563.17","568.55","563.17","-","0.69%"
"Jul 09, 2013","563.01","563.05","564.65","561.01","-","0.25%"
"Jul 08, 2013","561.58","560.14","563.07","560.14","-","0.57%"
"Jul 05, 2013","558.39","553.28","558.51","553.20","-","1.32%"
"Jul 04, 2013","551.11","550.52","552.78","547.22","-","0.00%"
"Jul 03, 2013","551.11","550.52","552.78","547.22","-","-0.14%"
"Jul 02, 2013","551.86","553.10","555.00","550.32","-","-0.31%"
"Jul 01, 2013","553.60","553.02","559.11","552.87","-","0.44%"
"Jun 28, 2013","551.18","556.70","557.96","551.16","-","-0.85%"
"Jun 27, 2013","555.93","556.26","559.26","555.35","-","0.33%"
"Jun 26, 2013","554.09","547.81","556.24","547.81","-","1.50%"
"Jun 25, 2013","545.91","545.40","547.79","542.71","-","0.42%"
"Jun 24, 2013","543.60","545.99","547.99","538.80","-","-0.75%"
"Jun 21, 2013","547.73","544.26","551.54","543.69","-","0.86%"
"Jun 20, 2013","543.06","555.39","555.39","541.34","-","-2.57%"
"Jun 19, 2013","557.36","566.33","567.02","557.15","-","-1.61%"
"Jun 18, 2013","566.46","561.93","566.73","561.81","-","0.86%"
"Jun 17, 2013","561.62","562.12","565.75","558.92","-","0.23%"
"Jun 14, 2013","560.35","560.47","563.76","559.15","-","-0.15%"
"Jun 13, 2013","561.19","552.24","561.79","548.72","-","1.44%"
"Jun 12, 2013","553.22","560.18","563.77","553.21","-","-1.00%"
"Jun 11, 2013","558.80","559.01","562.25","554.83","-","-0.46%"
"Jun 10, 2013","561.36","561.03","562.77","559.42","-","0.14%"
"Jun 07, 2013","560.59","557.10","563.20","557.10","-","0.96%"
"Jun 06, 2013","555.26","547.26","555.26","544.97","-","1.42%"
"Jun 05, 2013","547.47","553.70","558.03","546.56","-","-1.38%"
"Jun 04, 2013","555.15","558.53","561.46","552.58","-","-0.69%"
"Jun 03, 2013","559.03","558.19","559.03","554.30","-","0.55%"
"May 31, 2013","555.95","567.13","568.48","555.95","-","-2.17%"
"May 30, 2013","568.29","564.37","570.41","564.37","-","0.68%"
"May 29, 2013","564.44","571.68","571.68","561.75","-","-1.51%"
"May 28, 2013","573.11","569.91","578.36","569.91","-","0.91%"
"May 27, 2013","567.95","567.61","568.59","563.35","-","0.00%"
"May 24, 2013","567.95","567.61","568.59","563.35","-","-0.22%"
"May 23, 2013","569.19","567.75","571.24","564.60","-","-0.13%"
"May 22, 2013","569.92","570.84","582.94","567.71","-","-0.04%"
"May 21, 2013","570.12","564.80","570.84","564.50","-","1.03%"
"May 20, 2013","564.31","567.48","568.78","563.68","-","-0.64%"
"May 17, 2013","567.93","565.89","568.31","563.57","-","0.55%"
"May 16, 2013","564.80","570.03","570.03","564.41","-","-1.04%"
"May 15, 2013","570.71","568.23","573.82","567.14","-","0.55%"
"May 14, 2013","567.60","561.89","567.96","561.89","-","0.98%"
"May 13, 2013","562.10","557.85","562.15","556.64","-","0.71%"
"May 10, 2013","558.14","552.39","558.14","552.39","-","1.08%"
"May 09, 2013","552.19","551.55","554.45","550.26","-","0.10%"
"May 08, 2013","551.63","550.34","553.09","549.43","-","0.24%"
"May 07, 2013","550.31","548.94","550.81","548.25","-","0.28%"
"May 06, 2013","548.79","552.16","552.16","548.62","-","-0.64%"
"May 03, 2013","552.34","551.33","554.72","551.33","-","0.67%"
"May 02, 2013","548.69","544.90","549.67","544.90","-","1.06%"
"May 01, 2013","542.91","547.29","547.68","542.40","-","-0.98%"
"Apr 30, 2013","548.29","552.71","552.71","545.62","-","-0.81%"
"Apr 29, 2013","552.76","551.59","554.45","551.24","-","0.36%"
"Apr 26, 2013","550.79","548.81","551.93","547.82","-","-0.03%"
"Apr 25, 2013","550.96","550.99","552.38","548.18","-","0.38%"
"Apr 24, 2013","548.88","556.77","557.85","548.44","-","-1.70%"
"Apr 23, 2013","558.35","556.09","560.66","552.92","-","0.61%"
"Apr 22, 2013","554.97","552.91","555.67","551.06","-","0.54%"
"Apr 19, 2013","551.97","543.80","552.05","543.80","-","1.51%"
"Apr 18, 2013","543.77","550.58","550.58","542.02","-","-1.24%"
"Apr 17, 2013","550.61","551.45","552.21","546.52","-","-0.42%"
"Apr 16, 2013","552.95","546.47","553.19","546.47","-","1.48%"
"Apr 15, 2013","544.89","555.13","556.04","544.89","-","-1.86%"
"Apr 12, 2013","555.20","554.12","555.93","552.32","-","0.13%"
"Apr 11, 2013","554.47","550.05","556.15","550.05","-","0.94%"
"Apr 10, 2013","549.31","542.06","549.58","542.06","-","1.68%"
"Apr 09, 2013","540.26","539.65","542.55","538.87","-","0.35%"
"Apr 08, 2013","538.40","537.31","538.40","533.41","-","0.15%"
"Apr 05, 2013","537.58","539.00","539.00","535.17","-","-0.62%"
"Apr 04, 2013","540.92","539.75","543.74","538.74","-","0.40%"
"Apr 03, 2013","538.76","542.08","543.15","537.52","-","-0.61%"
"Apr 02, 2013","542.06","535.67","542.37","535.67","-","1.41%"
"Apr 01, 2013","534.50","533.24","534.58","531.44","-","0.20%"
"Mar 29, 2013","533.42","528.49","533.72","528.45","-","0.00%"
"Mar 28, 2013","533.42","528.49","533.72","528.45","-","0.98%"
"Mar 27, 2013","528.24","524.48","528.50","522.66","-","0.49%"
"Mar 26, 2013","525.66","520.62","525.72","520.62","-","1.23%"
"Mar 25, 2013","519.27","521.62","522.70","517.33","-","-0.33%"
